Eolica,Fotovoltaica,Biomasa,Carboelectrica,Ciclo Combinado,Combustion Interna,Geotermoelectrica,Hidroelectrica,Nucleoelectrica,Termica Convencional,Turbo Gas,Fecha Hora
3867.5215,14.9872,2.6544,1139.0588,28810.2465,596.2021,324.1624,6507.9341,1427.2069,4140.015,2484.9497,26/08/2025 22:00
3830.5152,7.9739,2.9104,1162.2175,28167.3704,593.2257,323.8551,6271.0142,1428.6807,3962.2863,2437.3376,26/08/2025 23:00
3791.4381,6.0156,2.7671,1160.0663,27415.1101,592.3305,324.2661,5564.1336,1430.5816,3825.6616,2299.8863,27/08/2025 00:00
3901.4349,1.3778,2.138,1166.2274,27515.1846,589.2347,325.2759,4192.3442,1431.7846,3526.5637,1828.3366,27/08/2025 01:00
3578.7769,0.0028,2.3749,1176.0208,27157.6723,585.7761,326.3639,3495.2494,1433.1043,3278.6077,1685.9115,27/08/2025 02:00
3493.7452,0.0029,2.3752,1174.3204,26822.0968,572.0798,325.8791,2770.7216,1433.5392,3112.808,1661.1254,27/08/2025 03:00
3297.4442,0.0023,2.375,1176.2202,26811.7216,496.1174,326.2258,2378.4303,1433.3079,2982.8576,1619.3685,27/08/2025 04:00
3191.1523,0.0035,2.375,1170.6108,26677.4764,483.998,326.9747,2136.4777,1432.8252,2970.399,1590.2337,27/08/2025 05:00
2849.6076,0.5557,2.3747,1167.5764,26995.439,447.0013,326.8444,2116.2728,1432.8327,2942.0529,1568.6024,27/08/2025 06:00
3113.0447,94.4601,2.3744,1170.7666,26875.2631,428.1177,326.3974,2137.1938,1433.4032,2904.0204,1567.3346,27/08/2025 07:00
3290.226,1400.1408,2.7314,1186.2634,26701.7994,435.5893,325.7294,1870.2035,1433.5028,2989.0702,1585.6455,27/08/2025 08:00
3360.6382,3546.8176,3.1091,1191.071,26304.3347,468.7496,323.9016,1839.0579,1434.789,2993.5436,1544.7704,27/08/2025 09:00
3524.6174,4695.2334,3.107,1189.6238,26159.9629,444.0609,323.7819,1831.591,1434.4356,3010.9089,1530.6502,27/08/2025 10:00
3533.6997,5426.7052,3.1082,1176.2974,26317.5733,467.1809,325.7123,1826.7519,1433.1023,3024.8899,1603.2036,27/08/2025 11:00
3465.0217,5941.1901,3.1081,1165.9491,26614.0393,467.5988,326.3534,1867.1749,1432.6938,3036.9749,1745.48,27/08/2025 12:00
3662.2171,6018.0674,3.006,1158.9567,26957.4479,514.1423,326.4621,2175.126,1432.7692,3042.4757,1772.8665,27/08/2025 13:00
3571.9209,6298.7654,2.914,1160.2453,27238.024,591.5681,328.7463,2547.3996,1431.9396,3008.0682,1811.0425,27/08/2025 14:00
3487.5058,5679.1739,3.0728,1166.0405,28236.8202,686.9217,327.3992,3006.3889,1430.6081,3145.927,1878.3065,27/08/2025 15:00
3796.8106,5180.1967,3.2558,1181.617,28550.5939,730.7256,325.5455,3693.7239,1430.9948,3224.3605,1944.2554,27/08/2025 16:00
4348.3818,4277.6727,3.2309,1163.2164,28662.629,703.2056,310.51,4104.9374,1431.8753,3314.6419,2087.6904,27/08/2025 17:00
4405.6677,2779.2108,3.2728,1162.9096,29182.8189,742.4723,300.701,4678.6933,1431.7994,3329.1473,2178.2851,27/08/2025 18:00
4412.1788,1022.4668,3.2728,1168.4186,29351.1958,758.0644,324.7605,5130.0649,1430.195,3409.4221,2454.771,27/08/2025 19:00
4335.1344,110.5399,3.2726,1181.1419,29883.0427,759.572,326.9256,5860.4868,1427.06,3659.2606,2653.2907,27/08/2025 20:00
4267.337,23.9043,3.2718,1183.5674,29867.9388,760.1155,327.1005,6139.077,1424.6372,3691.1371,2595.1758,27/08/2025 21:00
4194.4399,18.6113,3.2719,1177.0822,29779.7735,770.6355,327.7955,5796.1872,1424.1625,3687.9382,2531.8768,27/08/2025 22:00
4017.5947,12.9615,3.2564,1166.9717,29880.2586,770.4783,328.3605,5031.8283,1425.5035,3662.3542,2378.7388,27/08/2025 23:00
3753.5136,8.1039,3.0796,1173.3773,29492.3329,770.7701,328.4216,3998.9874,1428.2134,3596.4084,2280.3231,28/08/2025 00:00
4028.0567,1.6263,3.08,1186.437,28206.556,767.8224,328.3485,3475.905,1429.8036,3449.8792,1918.921,28/08/2025 01:00
4313.4625,0.0025,3.0802,1195.9947,26571.5185,768.3187,328.7356,3224.3758,1430.489,3372.0566,1787.8763,28/08/2025 02:00
4197.3788,0.0024,3.0803,1200.9847,25741.565,765.3558,328.8562,2951.5683,1432.2613,3360.1126,1713.1012,28/08/2025 03:00
3707.9088,0.0013,3.0801,1200.7782,25580.8611,714.7423,329.0602,2875.3966,1434.2604,3250.9291,1653.2745,28/08/2025 04:00
3449.5843,0.0038,3.0798,1195.7761,25826.7891,630.1939,329.2289,2448.2191,1435.0436,3249.6514,1631.4268,28/08/2025 05:00
3351.7657,0.2751,3.0795,1189.1999,26284.1851,628.287,330.8287,2019.0425,1435.8317,3256.1046,1594.0153,28/08/2025 06:00
2937.3462,110.2525,3.0793,1185.4079,26452.8385,627.0532,331.3302,1870.8531,1437.1091,3419.9029,1630.3798,28/08/2025 07:00
2521.0485,1816.1818,3.079,1190.1715,26139.1407,571.0747,330.4787,1935.6969,1437.2325,3440.2345,1665.7003,28/08/2025 08:00
2353.8967,4328.3605,3.0787,1174.8977,25562.0142,529.2977,329.4064,2088.9472,1436.431,3301.8131,1717.7263,28/08/2025 09:00
2527.1029,5901.9918,3.0766,1159.4735,25312.5014,514.291,327.8172,1953.2799,1435.0308,3419.8357,1704.9462,28/08/2025 10:00
2622.7795,6570.3606,3.0673,1152.8518,25241.1542,498.6718,327.6799,1903.6775,1432.6528,3532.1268,1781.6427,28/08/2025 11:00
2763.7576,6518.9992,3.0639,1150.5401,25781.4642,458.6584,327.7281,2167.2774,1430.5129,3544.4815,1950.7912,28/08/2025 12:00
2975.4063,6425.4872,3.3978,1177.4439,26505.5118,459.6965,326.9197,2190.1819,1428.8077,3560.6629,1960.5865,28/08/2025 13:00
2976.9309,6180.3129,3.4296,1211.3507,27343.6285,576.6646,323.4396,2516.9678,1427.7061,3515.0358,1862.3838,28/08/2025 14:00
3027.6169,5792.5718,3.4298,1345.1243,28327.5073,645.7516,323.5309,2616.6038,1426.9022,3592.1395,1881.7272,28/08/2025 15:00
3219.3928,5257.0209,2.3744,1680.0537,28685.209,646.4605,323.0208,3184.9665,1426.3513,3700.1503,1866.4428,28/08/2025 16:00
3461.8406,4650.5168,2.9933,1700.1165,28829.2767,687.2953,321.4881,3840.0378,1427.1176,3734.0047,1896.4309,28/08/2025 17:00
3464.4894,3153.8155,3.4474,1699.6214,29232.1617,692.7517,319.8276,4670.2167,1428.0688,3728.5691,1917.8176,28/08/2025 18:00
3226.0588,1314.3921,3.4595,1714.9844,29698.4285,712.6686,320.6373,5514.8646,1428.3674,3867.4232,1995.9111,28/08/2025 19:00
3112.726,149.2754,3.4571,1717.9593,29768.4134,688.2021,321.7434,6567.4742,1428.6629,4303.3288,2413.3836,28/08/2025 20:00
3277.6475,16.3697,3.4576,1713.7128,29675.9351,685.499,323.7417,6679.9196,1427.925,4399.1273,2481.014,28/08/2025 21:00
3125.0661,12.6018,3.4585,1624.8846,29536.5293,687.5063,325.5394,6420.2425,1427.4391,4416.725,2481.0869,28/08/2025 22:00
3128.2089,5.6433,3.4105,1325.472,29413.706,662.6427,325.5123,5904.077,1426.836,4415.6067,2451.691,28/08/2025 23:00
3500.8968,3.4684,3.0426,1335.7435,29186.8814,632.61,325.4928,4520.8613,1427.8215,4344.2943,2315.7635,29/08/2025 00:00
3398.2286,0.0953,3.0435,1341.2382,28890.5327,599.9222,326.3244,3230.1276,1429.0361,3948.1375,2003.0491,29/08/2025 01:00
3146.8035,0.0047,3.0435,1342.2035,28419.0753,497.4185,326.2298,3147.6971,1430.5783,3658.3729,1553.6511,29/08/2025 02:00
2811.8144,0.0064,3.0439,1330.7999,28146.0467,489.7111,326.3074,2788.82,1431.0963,3568.1024,1366.4063,29/08/2025 03:00
2556.9015,0.0042,3.0439,1328.5513,27932.3294,490.4676,326.922,2401.1859,1432.0561,3555.1032,1339.1041,29/08/2025 04:00
2341.6233,0.0026,3.0438,1282.554,27822.159,490.1843,327.2595,2184.6881,1433.2261,3533.5292,1351.2197,29/08/2025 05:00
2022.2551,0.2331,3.0432,1330.9781,28198.4106,489.785,327.9525,1971.6918,1433.8089,3543.974,1322.1739,29/08/2025 06:00
1758.0772,118.2411,3.0173,1335.7576,28302.0995,492.0769,327.9838,2025.7917,1433.6843,3487.6022,1336.5468,29/08/2025 07:00
1489.4822,2066.3786,2.6351,1325.7877,27909.5732,436.4931,327.4845,1962.6351,1432.8127,3364.6573,1353.1359,29/08/2025 08:00
1565.039,4935.3124,1.9353,1326.0121,26858.8765,383.1918,326.7769,1837.1792,1431.6951,3349.0036,1458.7021,29/08/2025 09:00
2010.2317,6290.0441,1.9452,1327.6269,26060.8409,473.9737,324.8292,1840.4112,1429.4775,3321.2728,1551.4286,29/08/2025 10:00
2381.1604,6541.6696,1.9463,1344.9928,26129.8302,551.5454,325.244,1928.6951,1420.5159,3314.4683,1631.3693,29/08/2025 11:00
2395.3085,6884.7853,1.9682,1353.3573,26361.0893,569.358,326.6464,1914.4609,1418.495,3317.9373,1891.6723,29/08/2025 12:00
2145.8221,7140.6788,2.2927,1354.8311,27429.6736,577.1519,326.7844,2041.5809,1416.4404,3248.6325,1912.3067,29/08/2025 13:00
2018.5119,6671.4246,2.3101,1343.087,28144.378,629.2434,326.2703,2501.7482,1414.1279,3314.9515,1943.8074,29/08/2025 14:00
1996.3563,6384.3612,2.3103,1300.1658,28410.9602,627.6419,324.5778,3428.2677,1410.278,3409.4923,2001.7746,29/08/2025 15:00
2136.3001,6070.6273,2.3104,1266.8917,28705.3501,667.8028,323.9433,3956.708,1404.4031,3474.612,2093.5004,29/08/2025 16:00
2453.4005,5046.9057,2.0862,1458.1885,29045.2176,674.0463,322.3275,4590.8929,1400.0288,3482.6217,2216.7489,29/08/2025 17:00
2694.0791,3653.0748,2.031,1660.3242,29487.2327,679.5542,322.8348,4650.8848,1402.1957,3586.3254,2546.7696,29/08/2025 18:00
2898.0731,1485.0111,2.0306,1668.1334,29998.8459,736.0849,322.8422,5430.7654,1409.0963,3717.6309,2594.3127,29/08/2025 19:00
2966.6663,131.7057,2.0306,1655.6504,30199.784,736.0162,324.6368,6691.6175,1411.4003,3955.1264,2732.7424,29/08/2025 20:00
2726.196,20.7002,2.033,1653.3099,30277.6472,738.7222,325.4983,6635.5101,1408.5068,4001.3283,2812.9363,29/08/2025 21:00
2683.9969,18.5079,1.9989,1645.1155,30019.9854,739.1252,326.2646,6318.3005,1410.0439,4044.8511,2777.6089,29/08/2025 22:00
3015.8264,7.7724,1.6423,1630.1897,30215.819,738.671,325.194,5049.2882,1413.9211,4000.6609,2768.119,29/08/2025 23:00
3063.4155,4.1252,1.6425,1486.9139,30014.725,739.4878,326.3917,4173.0532,1417.2094,3867.2749,2735.7857,30/08/2025 00:00
3024.832,0.186,1.6432,1469.2238,29380.2771,713.9786,326.9388,3548.1377,1418.9176,3709.0227,2164.7366,30/08/2025 01:00
2719.6723,0.0032,1.6437,1250.9055,28914.1248,685.0944,326.6919,3198.9413,1421.2456,3545.2886,2070.858,30/08/2025 02:00
2607.4854,0.0034,1.644,1157.069,28549.842,638.5194,326.938,2551.7715,1422.0949,3474.2858,1989.46,30/08/2025 03:00
2626.7149,0.0024,1.644,1156.426,28128.4013,634.101,326.806,2375.8056,1422.7848,3337.7206,1761.6843,30/08/2025 04:00
2361.549,0.0042,1.6437,1154.3918,27852.8591,590.3295,326.4357,2388.9401,1423.1259,3217.8411,1634.9609,30/08/2025 05:00
2282.6864,0.2475,1.6438,1151.3519,27577.7925,585.6017,327.7092,2088.1536,1423.835,3211.7026,1597.4213,30/08/2025 06:00
2118.9003,131.746,1.6436,1150.6033,27373.2255,587.0774,329.2737,1908.146,1424.1351,2996.16,1533.7021,30/08/2025 07:00
1612.4316,2233.1479,1.6399,1152.0357,26469.1555,534.962,328.5679,1932.606,1425.0049,2759.9394,1520.5078,30/08/2025 08:00
1419.1409,5050.0545,1.6367,1153.0038,25128.9469,487.5339,327.8102,1992.9875,1424.5143,2601.8946,1520.0779,30/08/2025 09:00
1688.523,6431.7487,1.6969,1156.1626,24440.5459,569.3754,325.5076,1927.3261,1422.3668,2608.563,1538.5565,30/08/2025 10:00
1536.8818,6882.1431,1.9463,1151.1393,24623.1458,566.0613,324.0592,2050.5449,1419.8909,2652.441,1732.2522,30/08/2025 11:00
1444.0472,6925.6042,2.1003,1150.4417,25210.9783,563.6053,323.3901,2281.1704,1417.6857,2751.8187,1880.0134,30/08/2025 12:00
1239.5684,6794.1294,2.2611,1147.7204,25909.9156,562.8389,323.4026,2767.8484,1414.8336,2772.2942,1904.69,30/08/2025 13:00
1289.9759,6363.5955,2.0544,1146.4986,26143.1542,562.0455,324.0666,3143.5023,1409.7861,2912.7356,2002.0571,30/08/2025 14:00
1327.3641,6360.7997,2.2249,1202.0445,26370.7205,569.2607,323.942,2955.2259,1404.8217,3083.5263,2087.8936,30/08/2025 15:00
1675.4726,5750.6178,2.3385,1382.7811,26586.9776,587.2713,323.6956,3307.9545,1401.4489,3021.9706,2112.9194,30/08/2025 16:00
2065.7369,4872.2447,2.3413,1485.9733,26937.0329,651.4715,323.44,3902.3645,1401.0583,2998.1701,2172.199,30/08/2025 17:00
2408.9971,3974.8809,2.3414,1532.7376,27493.5015,654.6405,323.8335,4025.5404,1402.8874,3060.2022,2269.5252,30/08/2025 18:00
2464.7426,1310.6149,2.3419,1541.7929,28415.5205,694.6096,324.7005,5426.3254,1404.5108,3265.0207,2286.4944,30/08/2025 19:00
2673.2404,123.3942,2.3409,1562.6581,29015.9398,686.7154,325.084,6333.3766,1404.0386,3758.6945,2376.6924,30/08/2025 20:00
2506.4117,17.0744,2.3167,1556.6659,29412.3603,684.2834,325.979,5898.7925,1403.9977,3868.8904,2375.8266,30/08/2025 21:00
2451.0717,15.2008,1.9251,1333.6329,29333.3838,689.7126,325.8541,5592.4396,1405.903,3839.8387,2291.0959,30/08/2025 22:00
2634.2295,8.0588,1.9254,1235.149,28797.3082,673.4248,325.6909,5182.8266,1410.0686,3606.2539,2187.0167,30/08/2025 23:00
2728.0976,7.0266,1.9259,1246.5612,27999.2161,652.824,325.6161,4705.5762,1414.1589,3431.8577,2076.8361,31/08/2025 00:00
2661.9207,0.5447,1.9179,1247.6167,27364.1289,656.5354,327.5211,4378.0318,1417.1054,2990.551,1648.153,31/08/2025 01:00
2460.7866,0.0034,1.9257,1246.2494,26814.8121,559.9014,328.0501,3810.1633,1419.3639,2904.9017,1537.8204,31/08/2025 02:00
2052.9411,0.0011,1.9267,1244.6323,26695.4692,511.3104,327.556,3237.2324,1420.9407,2817.2225,1420.6809,31/08/2025 03:00
1966.3551,0.0019,1.9267,1243.0502,26260.2539,481.8322,326.9064,2958.552,1421.8938,2497.7363,1379.1925,31/08/2025 04:00
1833.9582,0.0026,1.9263,1240.6951,26398.1806,461.6644,327.9501,2320.2687,1422.5814,2458.767,1351.0099,31/08/2025 05:00
1704.9488,0.9006,1.9117,1240.8057,26056.3232,433.4638,328.7071,2237.3172,1422.0778,2451.6364,1314.7726,31/08/2025 06:00
1470.4857,157.2379,1.9072,1242.3353,24933.0714,432.2761,328.7164,2372.6708,1421.8311,2445.2829,1273.7818,31/08/2025 07:00
1283.078,2399.224,1.9267,1235.9269,23262.2921,376.036,327.1904,1764.8371,1421.0223,2405.6484,1266.6502,31/08/2025 08:00
1263.9657,4999.7882,1.9325,1156.2456,21396.1022,389.3632,326.4695,1732.7994,1397.1658,2380.1284,1253.7869,31/08/2025 09:00
1298.1156,6206.1038,1.8499,1149.2292,20388.794,558.2975,324.4222,1895.5751,1234.3698,2402.4157,1274.4138,31/08/2025 10:00
1267.9832,6703.6497,1.9217,1148.8762,20362.2082,561.5256,323.1413,2012.2052,1205.5869,2411.1763,1379.8065,31/08/2025 11:00
1197.1277,6882.2188,1.9452,1150.7779,20809.651,559.939,322.5243,2107.4617,1204.2866,2441.0163,1571.9176,31/08/2025 12:00
1041.9129,6518.3681,1.8043,1146.7822,21781.6752,559.3362,322.6079,2109.8971,1204.0242,2822.6456,1653.9516,31/08/2025 13:00
1018.4807,6086.6884,1.9481,1144.2275,22822.9052,574.0851,321.1533,2337.0249,1275.2554,2856.0907,1705.4734,31/08/2025 14:00
1184.539,5806.4905,1.9474,1145.4049,23526.6282,656.4929,320.0095,2310.5458,1358.5195,2881.7089,1687.5005,31/08/2025 15:00
1557.4247,5408.6934,1.9468,1140.0084,24322.572,658.6971,320.5492,2447.6554,1381.5434,2888.947,1699.381,31/08/2025 16:00
1661.6554,4835.2101,1.845,1131.393,25512.0153,661.2004,319.9796,2545.2032,1386.4348,2941.9111,1727.5394,31/08/2025 17:00
1969.6518,3644.9567,1.9479,1140.0789,26282.7312,714.8423,320.888,3338.3664,1397.3351,2995.4884,1751.7615,31/08/2025 18:00
2197.6233,1139.6975,1.9479,1136.5836,27636.9969,717.5052,319.0709,4791.9117,1404.5562,3023.2246,1835.0686,31/08/2025 19:00
2325.4849,106.0359,1.9494,1134.9962,28790.9958,748.159,319.9484,5854.4874,1407.4536,3495.0255,2068.9468,31/08/2025 20:00
2349.5275,17.8711,1.9193,1134.8037,28865.7843,756.2986,321.4585,6313.7067,1410.0697,3647.7794,2107.3439,31/08/2025 21:00
2218.0729,13.1893,1.9135,1133.9651,29128.6092,765.8024,322.906,6211.9317,1412.3411,3609.1473,2108.1952,31/08/2025 22:00
2002.7286,10.9959,1.899,1137.1981,28580.4086,765.7365,322.7195,5560.6519,1414.1237,3619.5668,2085.3555,31/08/2025 23:00
2067.5374,10.9796,1.906,1142.5754,27571.9749,750.838,321.3772,4869.267,1416.1331,3591.891,1936.8515,01/09/2025 00:00
2078.8056,1.3323,1.9081,1117.5287,26985.6853,659.8504,322.627,3780.6953,1416.8793,3466.1349,1632.8858,01/09/2025 01:00
1778.6738,0.0018,1.8942,1126.494,26046.1423,576.6328,322.3495,3744.5452,1416.8686,3388.1786,1554.1681,01/09/2025 02:00
1797.4507,0.0021,1.6502,1129.0972,25786.6651,542.8045,322.5664,3203.0174,1417.1272,3128.488,1522.9137,01/09/2025 03:00
1830.0236,0.0023,1.9072,1013.5594,25976.4258,559.1106,322.6398,2439.941,1414.2131,3073.7976,1486.3361,01/09/2025 04:00
1557.8907,0.0026,1.7627,982.7629,26117.7656,565.2672,321.3933,2057.8307,1416.9418,3149.1314,1471.2939,01/09/2025 05:00
1327.1713,0.2794,1.6965,1022.9219,26458.1216,567.6257,318.9988,2097.8743,1419.7859,3231.0567,1477.8475,01/09/2025 06:00
1210.8612,103.8349,1.9062,1191.9388,26940.7541,561.2719,319.3113,2500.0748,1419.9355,3298.6443,1534.3451,01/09/2025 07:00
1092.0927,2046.6603,1.8905,1234.963,26210.0732,543.9942,317.9534,2675.4776,1418.9174,3290.9113,1580.9493,01/09/2025 08:00
1176.5806,4423.2141,1.8517,1228.332,25250.9816,463.0135,317.7907,2865.2162,1418.816,3311.3678,1625.9474,01/09/2025 09:00
1256.592,5729.1141,1.7122,1222.4985,25339.7113,456.6147,318.0719,2924.1739,1419.9132,3264.0777,1644.9846,01/09/2025 10:00
1328.5236,6271.6117,1.7771,1225.0684,25870.8489,457.7807,317.9982,2961.7151,1419.4948,3235.6991,1709.707,01/09/2025 11:00
1071.8493,6402.7379,1.8262,1268.2415,26880.2967,464.42,317.3406,3001.3567,1418.2719,3171.4968,1893.3298,01/09/2025 12:00
920.3544,6109.7854,2.2773,1703.0393,27270.8679,549.1956,317.7883,3079.0004,1414.6754,3346.3027,1905.1801,01/09/2025 13:00
821.4446,5855.1347,2.3783,1841.612,27486.0736,598.1509,318.7236,3567.021,1413.7337,3584.3278,2023.473,01/09/2025 14:00
876.4744,5437.5146,3.2384,1877.8778,27938.3562,649.7319,319.7282,3781.4652,1410.1888,3964.5782,2257.1203,01/09/2025 15:00
1010.5245,4652.7212,3.3413,1857.786,28294.4315,707.1095,319.3003,4494.3255,1410.2851,4292.2763,2557.1403,01/09/2025 16:00
1120.2098,3937.6588,3.1383,1828.2962,28268.0042,739.4197,318.8305,5447.3048,1409.7673,4363.5091,2579.1206,01/09/2025 17:00
1465.4946,2820.484,2.7376,1713.4889,28439.8077,750.6614,319.1031,5551.861,1408.8593,4470.5551,2613.6617,01/09/2025 18:00
1464.3288,937.0005,3.4369,1713.7995,29227.6448,767.7099,318.8234,5974.7044,1411.8766,4760.6275,2622.1815,01/09/2025 19:00
1628.3035,37.4518,3.347,1709.778,29382.5046,761.2859,319.1475,6997.2184,1412.1281,5142.2104,2693.3852,01/09/2025 20:00
1717.2788,18.5999,3.3614,1701.4727,29259.8389,759.7491,320.8051,7179.3987,1410.5586,5219.6558,2730.8788,01/09/2025 21:00
1782.6735,18.7653,3.3788,1282.5034,29109.2034,760.6506,321.4438,6793.7931,1410.1155,5293.7407,2773.0731,01/09/2025 22:00
1874.7487,12.0005,3.2685,1221.682,28815.0787,760.2301,322.7542,5736.9539,1409.0985,5287.3396,2755.2545,01/09/2025 23:00
1817.2539,9.9957,2.7385,1259.8328,28312.9723,733.6392,320.354,4683.8502,1408.7969,5275.0509,2699.6662,02/09/2025 00:00
1480.6481,0.8423,2.7243,1312.8546,27432.3586,688.7366,318.5014,4448.4721,1410.907,5186.8983,2161.7567,02/09/2025 01:00
1365.7362,0.0034,2.7242,1372.8191,26944.0381,683.9419,321.1009,4095.2923,1413.3195,4878.9331,1840.2764,02/09/2025 02:00
1305.166,0.0032,2.4261,1426.468,26435.971,659.0271,321.0148,3689.6665,1415.4128,4583.6492,1818.513,02/09/2025 03:00
1148.7286,0.0024,2.4262,1430.8793,26436.3564,613.9307,321.8526,3100.8674,1416.3764,4520.3193,1715.2133,02/09/2025 04:00
1136.0184,0.0023,2.4264,1421.0064,26226.3276,614.4742,322.616,2982.1555,1417.3257,4358.104,1668.2651,02/09/2025 05:00
1270.8473,0.1432,2.4261,1405.1503,26349.9351,620.4298,323.0648,2833.4198,1418.8847,4345.849,1679.296,02/09/2025 06:00
1136.8285,105.0596,2.4255,1417.8176,26679.3904,629.5163,323.6701,2925.6698,1417.7514,4328.4563,1666.3626,02/09/2025 07:00
1017.3924,1449.622,2.4254,1380.3956,26175.9751,630.4995,324.2304,2995.0855,1417.3605,4259.5363,1669.2262,02/09/2025 08:00
1103.437,3839.3482,2.4559,1367.6486,25393.1412,549.1206,323.4405,2998.4483,1417.3528,4108.5268,1635.9047,02/09/2025 09:00
1235.3434,5389.2326,2.6758,1376.9122,25237.5844,536.297,321.5992,2572.2322,1417.1646,4094.6886,1665.4492,02/09/2025 10:00
1205.1983,6356.2191,2.6751,1396.898,25398.9802,528.0163,320.1402,2320.5887,1416.0817,4072.8998,1739.4203,02/09/2025 11:00
1414.0405,6547.8092,2.7973,1426.0242,25736.4096,474.8869,319.47,2274.8592,1411.4306,4077.9544,1856.7748,02/09/2025 12:00
1401.0811,6229.3737,3.066,1440.4779,26636.5573,471.7381,321.2478,2508.3781,1408.9344,4207.2503,1864.5391,02/09/2025 13:00
1389.8921,5971.1071,3.0754,1489.617,27139.8016,477.2678,320.9525,3016.2507,1405.7988,4283.7521,1869.4773,02/09/2025 14:00
1462.3418,5539.7309,3.0661,1828.7477,27407.0689,563.8568,319.3789,3513.272,1403.062,4561.1092,1927.8481,02/09/2025 15:00
1563.3361,4959.4521,3.0657,1929.2135,27779.7697,574.7067,318.9181,4195.5732,1402.4334,4563.581,2053.9313,02/09/2025 16:00
1892.664,3812.5641,2.9383,1949.4612,27761.9942,619.4936,320.3616,4867.7669,1401.7105,4654.505,2396.7393,02/09/2025 17:00
1749.4137,2392.5793,2.4581,1909.9482,28124.3266,643.9527,321.5177,5693.099,1400.834,4681.8083,2409.4969,02/09/2025 18:00
1377.0985,747.9244,3.0936,1913.6395,29120.715,645.7112,322.0847,5799.9913,1402.5498,5203.5711,2481.2012,02/09/2025 19:00
1151.8186,55.5735,2.9841,1951.9395,29589.3085,636.383,321.6624,6278.6502,1405.4712,5545.171,2733.3685,02/09/2025 20:00
1579.7958,15.5766,3.4165,1883.4006,29288.1872,635.6914,318.9956,6249.7365,1407.9563,5439.2902,2694.8085,02/09/2025 21:00
1153.3171,14.7113,3.4168,1518.1478,29194.2718,649.6455,321.599,6655.6433,1410.2041,5113.4971,2685.1405,02/09/2025 22:00
760.1407,11.9556,3.4184,1445.3343,28787.5455,642.7855,322.4618,6561.2127,1410.0099,4994.8698,2608.2672,02/09/2025 23:00
600.3908,10.0173,3.0477,1451.0447,28066.0304,624.3053,323.6842,5513.0543,1410.0176,4992.4384,2565.4103,03/09/2025 00:00
524.2977,1.0486,3.0302,1459.228,27852.757,664.2202,324.4264,4770.7457,1410.5377,4895.7579,2152.3938,03/09/2025 01:00
462.8866,0.0021,2.9966,1455.6287,27393.1958,642.4588,324.7423,3968.9439,1412.3711,4677.6073,1911.9113,03/09/2025 02:00
328.1505,0.0023,2.7535,1447.7366,27212.5539,625.9239,324.8184,3409.7945,1412.355,4580.592,1654.6948,03/09/2025 03:00
376.639,0.0023,2.7536,1446.224,26722.6362,610.0607,324.1691,3090.3024,1413.8076,4490.8748,1538.2029,03/09/2025 04:00
442.5882,0.0024,2.7537,1437.256,26765.529,454.2206,325.8617,2970.2256,1415.9049,4307.3431,1509.8786,03/09/2025 05:00
639.5246,0.5942,2.7532,1433.623,26762.4629,382.2579,325.5191,2852.279,1416.8766,4255.4115,1505.1812,03/09/2025 06:00
483.9792,115.3421,2.7524,1444.3705,27060.8652,497.8956,325.2649,2746.3441,1416.2687,4243.6354,1512.4874,03/09/2025 07:00
566.944,1643.0911,2.7524,1447.1525,26709.6632,480.1968,326.4452,2550.7462,1414.03,4199.0492,1538.4726,03/09/2025 08:00
