"SEN","03/02/2025","17","3724.7403","4313.1837","2.0839","1279.6799","17303.3757","159.2287","429.3112","1373.6212","1544.5254","1629.2448","1218.4711"
"SEN","03/02/2025","18","4003.4541","2929.1817","2.1482","1284.9334","17973.1013","180.0876","429.973","2146.6031","1544.0396","1728.0027","1233.3389"
"SEN","03/02/2025","19","3953.2642","367.7072","2.1697","1276.9411","20536.182","243.5138","431.0769","3695.2623","1543.038","1781.1199","1279.6906"
"SEN","03/02/2025","20","3923.1095","14.8225","2.1101","1273.6123","21757.9182","243.6723","432.1635","4070.7274","1542.7065","2205.861","1289.9993"
"SEN","03/02/2025","21","3907.055","11.0287","1.9878","1279.2706","22253.1148","272.6495","433.6295","3344.5097","1542.1401","2413.9064","1285.8653"
"SEN","03/02/2025","22","3886.9694","10.0081","1.9422","1271.934","22234.7679","258.7423","433.8497","2492.248","1542.5986","2444.2491","1291.9673"
"SEN","03/02/2025","23","3825.6894","8.0458","2.1956","1267.365","21979.3868","226.934","434.9194","1575.5487","1542.9075","2255.8238","1197.315"
"SEN","03/02/2025","24","3924.8781","7.9991","2.0782","1263.9265","21003.0478","149.8817","434.297","883.2632","1542.3262","2018.616","1141.4229"
"SEN","04/02/2025","1","3796.2509","0.6503","2.1645","1269.3612","20204.7035","132.9016","434.9581","561.7592","1542.0144","1765.7941","1118.8595"
"SEN","04/02/2025","2","3365.8483","0.0047","2.1327","1282.3569","19725.2883","139.4728","435.4853","575.1548","1541.6175","1691.6656","1065.7267"
"SEN","04/02/2025","3","3147.958","0.0048","2.1379","1240.3058","19462.0224","132.8046","435.4034","515.1522","1542.3508","1669.616","1067.6322"
"SEN","04/02/2025","4","2945.621","0.0053","2.0163","1192.3581","19034.6311","130.5392","435.4298","824.2405","1542.1157","1636.3954","1069.2033"
"SEN","04/02/2025","5","2806.4305","0.0049","1.9081","1193.2587","19570.2248","130.5057","435.6052","588.178","1542.7741","1639.6707","1069.471"
"SEN","04/02/2025","6","2853.8277","0.0048","1.8607","1273.2875","20336.3138","142.0886","409.8792","633.3519","1543.3498","1793.6447","1092.1868"
"SEN","04/02/2025","7","2739.9162","10.6082","1.6096","1269.9884","21386.4817","167.0014","311.2697","1438.47","1544.0564","2176.388","1250.6622"
"SEN","04/02/2025","8","2637.2679","266.3678","2.737","1416.1274","22223.7205","166.1623","342.4592","2116.2452","1543.9647","2248.0141","1284.2316"
"SEN","04/02/2025","9","2372.2969","2639.6818","4.9413","1528.2318","21978.7742","160.5395","367.8636","1747.3763","1501.3537","2242.4919","1218.5029"
"SEN","04/02/2025","10","2302.6902","5383.6166","14.2908","1525.4654","20552.7926","139.088","366.2756","1269.5393","1486.4367","2244.7944","1211.7213"
"SEN","04/02/2025","11","2529.0336","5986.8654","15.8149","1488.3877","19905.8802","138.6486","365.7908","1101.3721","1510.8612","2326.1412","1206.2311"
"SEN","04/02/2025","12","2973.593","6084.7522","22.1871","1285.3347","20033.5121","139.6397","358.5718","1065.0418","1520.2814","2265.4457","1164.1961"
"SEN","04/02/2025","13","3185.0218","6055.3695","22.8639","1284.9823","19969.8486","111.7511","360.231","1259.5654","1533.7252","2276.1314","1171.7506"
"SEN","04/02/2025","14","3693.649","5584.0624","25.301","1496.6229","20158.3558","103.8359","362.454","1259.759","1538.9671","2311.5769","1170.0389"
"SEN","04/02/2025","15","3984.4815","5514.08","26.6341","1531.8408","20072.4185","110.176","364.9405","1545.9049","1538.9957","2388.3238","1160.7775"
"SEN","04/02/2025","16","4047.0874","5163.3192","24.317","1532.7389","20531.0836","131.2994","364.5271","2144.1558","1537.674","2383.6472","1216.204"
"SEN","04/02/2025","17","3951.5963","4741.0255","22.4224","1536.4603","20819.3427","134.6683","362.8352","2046.047","1535.9198","2393.6885","1946.5097"
"SEN","04/02/2025","18","3908.1457","2857.2368","18.5799","1528.5111","21910.1052","163.4496","364.5307","2906.2627","1531.6333","2394.7008","2173.907"
"SEN","04/02/2025","19","3948.1184","407.3046","19.4784","1519.6922","23237.5972","226.9693","368.0926","4262.1443","1521.5797","2474.7468","2072.9952"
"SEN","04/02/2025","20","3945.4977","15.4201","22.8108","1521.3827","23650.3325","181.3224","381.8657","5191.1311","1519.5754","2604.866","2109.3975"
"SEN","04/02/2025","21","3794.8466","15.088","20.3688","1519.7839","23698.327","180.6199","384.3722","4928.5878","1527.408","2615.5761","2192.2606"
"SEN","04/02/2025","22","3907.6482","11.1848","21.7747","1511.9588","23490.8469","229.3112","385.9777","4004.5208","1528.7789","2614.0211","2195.8525"
"SEN","04/02/2025","23","3767.6879","5.3165","23.0652","1516.063","23422.8635","229.2792","386.4892","2829.5416","1531.2669","2610.3464","2182.141"
"SEN","04/02/2025","24","3832.5421","4.0172","25.1927","1534.4026","22899.9385","171.8441","387.3944","1739.5113","1533.1567","2613.5858","2039.7667"
"SEN","05/02/2025","1","3950.6964","0.1697","25.8171","1517.8377","22544.7034","242.6391","388.8203","1059.2956","1536.004","2461.0028","1270.4044"
"SEN","05/02/2025","2","3696.1924","0.0049","27.2869","1310.9381","22415.3461","244.8411","391.6103","695.7836","1540.2264","2185.4945","1237.3826"
"SEN","05/02/2025","3","3541.2353","0.0049","25.9264","1264.041","22210.5731","240.5834","392.663","581.3363","1543.1126","2008.9895","1203.7857"
"SEN","05/02/2025","4","3295.5076","0.0051","25.534","1236.2565","22321.7574","245.1099","391.6692","595.5671","1544.7728","1640.505","1181.3892"
"SEN","05/02/2025","5","3205.2877","0.0047","25.768","1244.1245","22487.1243","241.8329","401.6601","509.4581","1545.7631","1640.5355","1177.2233"
"SEN","05/02/2025","6","3248.3031","0.0043","24.6157","1250.4691","22951.6796","235.8366","404.872","578.6496","1546.2566","1714.5065","1184.1113"
"SEN","05/02/2025","7","3118.7307","2.264","21.5444","1336.9075","23422.9164","248.7794","404.3237","1449.5225","1547.1163","2040.8533","1220.1856"
"SEN","05/02/2025","8","3158.4955","252.3855","20.2595","1531.6624","23516.3332","242.9674","398.3934","1960.1436","1547.4369","2213.0911","1264.3408"
"SEN","05/02/2025","9","3042.7706","2533.6011","23.6925","1524.8543","22977.6729","231.1386","394.9179","1504.4112","1547.4632","2240.4751","1230.5398"
"SEN","05/02/2025","10","3055.8637","5164.0225","21.8421","1311.083","21731.8858","224.3292","392.7014","1217.9238","1547.8277","1975.7288","1177.4713"
"SEN","05/02/2025","11","3207.3271","5891.3875","23.7532","1427.7779","21424.2094","226.8144","390.6378","1078.165","1547.0742","1856.8396","1153.5096"
"SEN","05/02/2025","12","3455.417","5796.3286","24.5589","1526.1198","21294.795","228.3887","390.0449","1023.7335","1544.8802","1804.4011","1152.8822"
"SEN","05/02/2025","13","3784.9914","5769.8286","17.0078","1531.0875","21186.2113","233.4167","390.2778","937.0143","1544.1688","1856.4236","1147.8714"
"SEN","05/02/2025","14","3953.4087","5634.0614","15.4666","1523.0141","20946.4989","220.8167","388.9506","1212.4116","1542.7941","1989.6945","1148.4863"
"SEN","05/02/2025","15","4098.9492","5717.7295","7.061","1537.5803","21068.1918","216.5317","382.4806","1238.2027","1538.4073","2100.8423","1152.4777"
"SEN","05/02/2025","16","4132.3185","5463.5019","20.9116","1555.0925","21579.8252","236.0664","373.9499","1549.4395","1528.6637","2199.7003","1206.2111"
"SEN","05/02/2025","17","4212.5471","4891.8821","14.1098","1567.2123","22270.7893","249.7661","369.3783","1740.6694","1522.7785","2420.217","1237.7522"
"SEN","05/02/2025","18","4347.7794","3238.7072","20.557","1560.6491","22769.5972","280.3078","365.734","2677.1876","1521.6777","2611.6018","1289.2689"
"SEN","05/02/2025","19","4295.6156","452.6313","25.9079","1575.3029","23934.2919","300.9052","366.9476","4400.757","1523.1977","2656.0077","1582.449"
"SEN","05/02/2025","20","4170.7801","15.4451","26.8689","1592.2145","24457.1571","297.7545","368.1691","5023.7895","1527.3699","2827.4652","1733.0187"
"SEN","05/02/2025","21","3905.008","14.0306","25.8242","1577.9783","24635.1501","285.073","371.1807","4760.6307","1532.3243","2858.1596","1739.8504"
"SEN","05/02/2025","22","3719.7692","10.1348","25.7869","1558.296","24641.1997","291.6069","384.4911","3915.0128","1536.032","2855.7087","1722.3809"
"SEN","05/02/2025","23","3589.5971","7.055","26.4427","1485.4375","24457.2436","281.1588","401.9644","2823.8117","1539.3399","2807.7082","1595.3451"
"SEN","05/02/2025","24","3352.0538","5.0378","27.3423","1285.2625","23791.7148","266.1234","402.6324","2316.3891","1540.579","2569.3696","1484.3122"
"SEN","06/02/2025","1","3298.864","0.2584","22.8864","1297.317","23029.3624","260.4932","392.1782","1710.3475","1542.1989","2493.8771","1427.6372"
"SEN","06/02/2025","2","3243.1608","0.0043","24.9925","1298.7267","22415.8317","175.8011","397.2698","1512.1643","1544.188","2048.2555","1386.5217"
"SEN","06/02/2025","3","3018.7564","0.0042","13.8284","1288.7973","22192.3641","171.3189","411.7489","1423.1187","1546.0626","1940.0825","1331.1658"
"SEN","06/02/2025","4","2760.7728","0.0047","20.4858","1285.6423","21928.3399","172.3928","413.1043","1314.1289","1546.8364","1968.6844","1312.2868"
"SEN","06/02/2025","5","2566.9702","0.005","24.7393","1254.3478","22123.0202","249.2233","413.2918","1448.5635","1547.1416","1998.5038","1312.5578"
"SEN","06/02/2025","6","2470.4441","0.0048","27.8346","1264.1475","22664.6219","252.4917","413.9631","1366.45","1547.898","2098.3633","1325.8655"
"SEN","06/02/2025","7","2599.0728","4.3913","27.2231","1483.7435","22981.6962","267.369","419.3908","1692.8384","1549.1383","2489.681","1356.049"
"SEN","06/02/2025","8","2697.914","295.4428","22.6115","1488.0882","23281.0818","285.0724","422.3679","2006.0749","1549.5908","2705.3789","1414.4495"
"SEN","06/02/2025","9","2667.7721","2702.6365","22.8859","1431.8087","22540.569","265.1139","431.5515","1627.2114","1550.0294","2678.3949","1389.5651"
"SEN","06/02/2025","10","2722.8735","5343.264","23.3952","1444.9011","21485.0982","391.0071","428.4711","700.8452","1549.695","2589.9296","1339.6874"
"SEN","06/02/2025","11","2775.7302","5996.0349","24.5225","1497.4187","20929.8366","473.4561","428.8936","725.1556","1547.9565","2515.1926","1316.2975"
"SEN","06/02/2025","12","2622.0634","5812.7642","10.023","1433.9081","20855.8715","512.0158","427.5152","1339.2705","1546.7078","2608.4301","1346.346"
"SEN","06/02/2025","13","2578.1106","5661.6047","19.0805","1568.8875","21020.9979","569.1586","427.2974","1091.6623","1545.6311","2833.3264","1551.8526"
"SEN","06/02/2025","14","2474.7811","5602.5447","19.564","1581.4058","21221.7962","606.7094","425.4326","1092.9877","1544.4839","2730.3124","1873.8463"
