"SEN","13/12/2025","6","1608.1239","0.0004","1.262","735.4838","22459.4426","255.7432","384.7842","1101.2101","1166.4911","1840.4796","1219.4865"
"SEN","13/12/2025","7","1392.2649","8.9677","2.0298","736.8614","23313.4771","267.3902","385.1347","1163.8158","1208.9635","1889.3592","1257.7977"
"SEN","13/12/2025","8","1384.3071","329.2417","2.0336","737.2756","23544.4685","273.299","384.876","1408.1811","1234.2019","1880.8677","1255.6445"
"SEN","13/12/2025","9","1492.1124","2540.855","1.6446","736.8447","22492.7043","265.8512","385.2303","1410.5657","1234.787","1836.0616","1204.6038"
"SEN","13/12/2025","10","1746.2863","4972.8444","1.773","733.9838","20899.0047","264.0734","384.023","1296.2059","1233.4184","1762.8863","1201.8628"
"SEN","13/12/2025","11","1926.6126","5583.7145","1.648","733.4194","19854.6582","249.7999","383.9551","1834.2397","1231.6314","1675.4618","1201.1855"
"SEN","13/12/2025","12","2056.7785","5427.8952","2.1766","734.9696","19531.8959","255.0064","382.8784","2368.162","1231.582","1687.6582","1263.0687"
"SEN","13/12/2025","13","2280.1438","5324.4845","2.0262","768.6284","19221.5634","236.4183","383.0309","2589.4824","1231.1708","1698.1714","1305.5352"
"SEN","13/12/2025","14","2456.7042","5205.0436","1.4639","845.9379","19258.9482","219.6773","382.43","2539.1472","1231.0563","1719.0823","1321.1814"
"SEN","13/12/2025","15","2584.8638","5089.027","2.228","889.6871","19339.9029","226.8233","383.0946","2390.8644","1223.7359","1718.2203","1319.5848"
"SEN","13/12/2025","16","2719.5588","4727.5619","2.2275","891.6928","19898.6992","231.225","382.8798","2541.5904","1213.5148","1743.8816","1346.4838"
"SEN","13/12/2025","17","2720.9705","3905.3766","2.2271","892.7341","21047.7846","236.9994","383.3098","2515.1669","1217.4152","1848.7674","1575.0716"
"SEN","13/12/2025","18","2888.8111","1045.4032","2.2195","1130.0316","23120.4903","257.908","383.3732","3277.0181","1224.2918","1879.8089","2033.382"
"SEN","13/12/2025","19","2884.3359","19.4299","2.216","1381.3654","24353.2401","271.9881","383.3573","4183.4234","1227.2379","1914.8532","2245.2128"
"SEN","13/12/2025","20","2932.8461","13.8639","2.2159","1398.7679","24148.6306","265.8775","384.5188","3963.5838","1225.6666","1962.1226","2242.3873"
"SEN","13/12/2025","21","3067.1577","10.7045","2.1391","1402.8692","24314.5005","256.535","384.9621","2918.3658","1224.6575","2009.2276","2165.668"
"SEN","13/12/2025","22","2796.173","7.9836","1.8238","1403.6728","24224.7946","271.7996","385.8159","2865.5805","1223.3334","2040.646","2000.9919"
"SEN","13/12/2025","23","2939.1494","6.5458","1.8238","1403.8492","23708.4289","256.0434","385.5901","2220.1305","1222.0054","2032.064","1924.2298"
"SEN","13/12/2025","24","3063.5659","4.9999","1.8241","1348.7862","23463.4027","254.431","379.9066","1613.5307","1220.623","2007.4787","1472.5949"
"SEN","14/12/2025","1","2873.7354","0.1583","1.0727","917.1929","22557.3734","269.7992","378.2967","1756.1896","1219.2957","1962.113","1284.2855"
"SEN","14/12/2025","2","2561.3242","0.0005","1.825","889.9561","22159.3651","265.4591","382.5545","1396.6541","1221.9692","1933.6345","1189.116"
"SEN","14/12/2025","3","2312.1937","0.0004","1.8249","891.0062","21831.1041","258.0967","384.3598","1175.588","1228.1128","1813.1548","1180.771"
"SEN","14/12/2025","4","2205.002","0.0004","1.825","891.2486","21393.6832","248.9084","384.391","944.9621","1237.9987","1757.07","1187.1395"
"SEN","14/12/2025","5","2433.049","0.0004","1.8247","892.778","20903.6258","267.472","385.1803","938.2411","1239.3857","1785.1353","1081.5195"
"SEN","14/12/2025","6","2339.5774","0.0004","1.8245","892.8821","21016.0447","268.4627","386.1337","936.5549","1238.443","1735.9044","1056.482"
"SEN","14/12/2025","7","2432.3685","10.1296","1.6966","892.5038","20954.8408","277.2243","386.5021","966.4611","1237.3255","1629.925","1057.4974"
"SEN","14/12/2025","8","2484.3992","295.6197","1.3036","893.4697","20430.3112","264.8467","338.2106","1151.669","1236.3809","1686.1241","1061.9601"
"SEN","14/12/2025","9","2543.0769","2335.3073","1.3033","892.4389","18696.7171","258.4172","333.1588","1204.5344","1176.0038","1624.3005","1054.2486"
"SEN","14/12/2025","10","2766.942","4518.3356","1.3031","892.4756","17071.168","234.7373","327.2704","1162.6405","960.8689","1426.9244","1058.2954"
"SEN","14/12/2025","11","2919.8186","4945.8791","1.3028","891.0446","16487.6843","237.4668","326.5997","1378.767","917.7727","1353.78","1075.4029"
"SEN","14/12/2025","12","3235.5203","4669.6869","1.3359","890.6547","16434.3646","241.1226","325.3411","1571.9707","894.6516","1354.3732","1080.0113"
"SEN","14/12/2025","13","3709.7592","4324.5066","1.3025","890.8733","16320.6134","224.3162","324.8123","1779.324","890.3893","1357.9408","1126.5888"
"SEN","14/12/2025","14","4315.5295","4080.6066","1.3023","891.5185","16390.5779","239.0703","306.2313","1936.8229","898.7402","1352.6606","1137.082"
"SEN","14/12/2025","15","4332.6561","3728.6149","1.3023","890.8853","16813.0997","230.9156","311.5676","1965.6","901.9719","1534.491","1201.13"
"SEN","14/12/2025","16","4516.7496","3036.0933","1.3023","890.8173","18021.9419","233.88","325.8765","1909.7359","904.7561","1549.0629","1207.1959"
