"Centro Nacional de Control de Energia"
"Estadistica de la Energia Generada Liquidada Agregada (MWh) Intermitente y Firme por Tipo de Tecnologia"
"Sistema Electrico Nacional"
"Dias de Operacion del Mes de: julio 2025"
"Proceso de Liquidacion: Original (L0) "
"Archivo descargado desde el Sistema de Informacion del Mercado (Area Publica) creado el 14/ago/2025 05:00:01 hrs."
"Nota: Los acentos de este reporte se omiten intencionalmente por sistema."
"Sistema"," Dia"," Hora"," Eolica"," Fotovoltaica","  Biomasa"," Carboelectrica"," Ciclo Combinado"," Combustion Interna"," Geotermoelectrica"," Hidroelectrica"," Nucleoelectrica"," Termica Convencional"," Turbo Gas"
"SEN","08/07/2025","19","3400.8447","1846.8582","3.18","1905.4496","29158.5242","734.6182","317.2608","4713.983","1496.0307","2386.4206","2587.2401"
"SEN","08/07/2025","20","3394.9899","524.9747","3.2936","1906.1302","29892.8523","747.1807","318.4492","5791.729","1496.388","2397.8852","2628.3646"
"SEN","08/07/2025","21","3337.4689","32.4867","3.3327","1776.2506","30346.1962","779.458","319.9843","6337.4415","1496.4457","2389.5497","2713.2044"
"SEN","08/07/2025","22","3330.4997","20.3975","3.3366","1545.6693","29981.7252","751.7986","319.4338","6382.332","1497.3984","2209.0571","2753.253"
"SEN","08/07/2025","23","3316.6248","10.0055","3.2944","1527.1577","29646.2777","732.4952","319.9401","6164.2596","1498.5423","2004.3674","2650.3901"
"SEN","08/07/2025","24","3155.2028","7.0328","2.9428","1533.7611","29280.0854","716.2878","320.3509","5112.3154","1499.7795","1966.4648","2493.8086"
"SEN","09/07/2025","1","3104.4607","0.5166","2.9416","1547.4201","29216.4728","676.326","321.1796","4090.531","1502.406","1886.069","1871.3362"
"SEN","09/07/2025","2","3168.0863","0.0024","2.9452","1550.1503","28061.0877","570.8132","324.1138","3709.2676","1503.0577","1814.6046","1841.6473"
"SEN","09/07/2025","3","3053.5865","0.0026","2.9459","1556.4637","27192.1281","476.4023","324.3327","3401.5371","1503.0511","1811.2211","1791.6023"
"SEN","09/07/2025","4","2949.1031","0.0062","2.9364","1571.0828","26185.5043","429.1264","324.5645","3456.5946","1503.7926","1807.9607","1774.4972"
"SEN","09/07/2025","5","3050.3895","0.0093","2.9222","1557.8901","25817.7631","387.4586","323.2482","3286.6216","1505.6444","1808.6473","1760.3871"
"SEN","09/07/2025","6","3294.155","5.8033","2.7968","1556.1738","25223.7615","377.1791","323.367","3413.7461","1506.2751","1806.0696","1705.2821"
"SEN","09/07/2025","7","3453.3894","352.8863","2.6509","1529.2614","24691.8043","374.759","323.7147","3788.1842","1506.213","1809.8992","1611.1317"
