"SEN","20/04/2025","23","1299.7501","10.0153","21.0524","1335.1043","26385.5732","340.6728","380.8623","3874.1736","765.001","2906.7574","2003.4143"
"SEN","20/04/2025","24","1151.8172","10.0192","23.3892","1185.3908","26107.5574","341.9165","380.7295","3026.202","764.8461","2917.6269","1914.5014"
"SEN","21/04/2025","1","1086.3729","5.316","23.3374","879.2127","25885.5312","330.7494","382.171","2445.4492","764.88","2860.7504","1649.4591"
"SEN","21/04/2025","2","950.0245","0.0043","23.5166","879.168","25580.0909","245.2842","382.4286","1998.4012","765.0742","2784.3674","1625.18"
"SEN","21/04/2025","3","893.5219","0.0044","23.8534","877.8611","25168.0814","208.2461","382.7883","1724.8739","765.0742","2743.5965","1547.1009"
"SEN","21/04/2025","4","768.0796","0.0048","22.1615","873.3791","24890.5371","212.633","382.1758","1516.7669","765.1265","2774.6742","1457.3143"
"SEN","21/04/2025","5","671.1871","0.0051","20.4982","868.1396","24910.1618","220.5176","382.0857","1382.1088","764.9729","2748.6727","1486.4878"
"SEN","21/04/2025","6","592.2508","0.8636","17.6166","866.2526","25243.9842","223.4074","381.8263","1255.133","765.1321","2812.2059","1466.5417"
"SEN","21/04/2025","7","518.7455","186.5474","9.2363","867.4989","25525.3394","220.7126","381.8594","1627.0282","765.3045","2790.0959","1468.3482"
"SEN","21/04/2025","8","488.6359","2450.2401","9.6126","869.2196","25334.0891","229.7411","380.939","1552.0098","765.3368","2676.6736","1538.0898"
"SEN","21/04/2025","9","530.2127","5265.3953","7.0199","883.0117","24768.5943","238.912","379.6124","1692.2209","765.3335","2358.8231","1578.4456"
"SEN","21/04/2025","10","529.8158","6200.7921","4.7762","988.4192","24376.3867","182.9379","376.8571","2204.0137","765.1363","2611.729","1673.9265"
"SEN","21/04/2025","11","464.1872","6528.2931","4.4723","1338.388","24231.2618","159.529","375.0084","2557.6855","764.7414","2549.5866","1694.6877"
"SEN","21/04/2025","12","535.1195","6561.3525","5.0026","1405.2603","24518.6334","164.1872","354.3408","2892.1973","765.0944","2572.8927","1781.8101"
"SEN","21/04/2025","13","714.9447","6339.724","5.5709","1477.7318","24866.2448","169.1023","364.2457","3104.7537","764.8885","2736.4577","1843.8565"
"SEN","21/04/2025","14","925.3827","6178.8997","5.9184","1558.9275","24910.0305","202.2426","372.2614","3459.004","764.4634","2892.8647","1941.941"
"SEN","21/04/2025","15","1135.9577","6114.5028","6.7886","1593.7999","25059.6361","250.6466","371.9109","3568.4778","763.8962","2984.6316","2235.786"
"SEN","21/04/2025","16","1345.6467","5900.5166","17.6114","1681.6453","25410.7231","250.3279","371.4631","3874.5274","763.4448","3229.1545","2218.1042"
"SEN","21/04/2025","17","1636.2384","5230.7908","19.435","1626.4119","25638.7346","251.1279","373.3367","4367.1528","763.3439","3508.4906","2406.4856"
"SEN","21/04/2025","18","1996.9621","4449.7985","21.4461","1616.9281","25861.2006","245.3784","372.3826","4327.5529","763.3352","3660.8939","2518.6818"
"SEN","21/04/2025","19","2144.3748","1943.6705","22.0267","1713.6117","26940.1934","260.5317","373.17","5175.0336","763.4125","3852.7001","2565.0309"
"SEN","21/04/2025","20","2033.2054","198.9406","21.0193","1751.3911","28112.6717","265.0851","375.4349","6608.3502","763.6031","3858.1205","2666.6024"
"SEN","21/04/2025","21","2117.0745","21.3171","19.7271","1742.333","28243.1125","248.7292","376.205","6243.8971","763.7498","4053.8323","2589.4016"
"SEN","21/04/2025","22","2280.5462","10.3277","20.1726","1735.4161","28130.6512","255.2653","376.8303","5377.076","763.7111","4096.7339","2609.5014"
"SEN","21/04/2025","23","2469.7194","10.0185","17.423","1750.8978","27862.8326","256.6658","379.3429","4593.0773","763.7095","4050.0057","2570.3199"
"SEN","21/04/2025","24","2591.0861","9.9406","18.7212","1757.8358","27497.6102","254.1903","380.0044","3508.3411","763.2673","3847.8873","2544.0588"
"SEN","22/04/2025","1","2689.8578","1.1175","22.1884","1760.2665","27012.874","246.0253","380.6505","2470.1795","763.2476","3853.2161","2307.5733"
"SEN","22/04/2025","2","2638.7183","0.0047","26.1793","1753.4425","26490.0247","224.1999","379.3801","1949.5946","763.0805","3555.5784","2114.4864"
"SEN","22/04/2025","3","2718.9617","0.0046","25.8734","1237.5881","26333.3681","230.6493","380.4596","1720.3357","762.9422","3175.4215","1909.0529"
"SEN","22/04/2025","4","2765.7568","0.0045","21.6579","1169.749","26336.4935","224.2213","381.6788","1408.3802","763.1813","3162.6004","1688.349"
"SEN","22/04/2025","5","2831.3012","0.0046","17.712","1161.3883","26139.9033","227.3166","382.1018","1060.9177","763.2169","3093.1055","1625.8032"
"SEN","22/04/2025","6","2698.5029","1.0959","16.9673","1155.794","26439.0118","233.5956","382.1568","1199.1814","763.3061","3022.8269","1633.8904"
"SEN","22/04/2025","7","2359.4998","196.8965","20.1307","1156.9512","26419.0363","222.1848","381.7464","1262.3965","763.5001","3022.1127","1663.3721"
"SEN","22/04/2025","8","2227.999","2592.4913","13.7299","1159.1372","25416.2851","214.2232","380.3266","1198.444","763.5221","2885.1897","1739.4299"
"SEN","22/04/2025","9","2587.6076","5499.6588","2.027","1155.6081","23836.634","211.4846","379.5719","1281.7678","763.4503","2836.9712","1704.4742"
"SEN","22/04/2025","10","2576.3745","6402.4257","1.9656","1174.9813","23943.7455","222.127","377.2471","1594.8835","763.9017","2755.919","1737.84"
"SEN","22/04/2025","11","2716.9295","6922.3172","5.5831","1241.3535","23269.4318","217.1206","377.0832","2044.7678","765.9166","2959.4767","1759.8757"
"SEN","22/04/2025","12","2557.5673","6860.2519","22.4053","1260.2518","23444.6511","234.4794","376.8659","2632.7366","763.9347","3180.1848","1743.5854"
"SEN","22/04/2025","13","2603.5238","7085.0875","20.2381","1289.0518","23403.1143","241.9476","375.9241","3144.8454","762.6807","3197.1346","1749.8305"
"SEN","22/04/2025","14","2806.6518","7089.6415","21.4862","1420.4929","23415.1344","229.9909","373.6709","3350.185","761.7104","3227.8371","1746.1752"
"SEN","22/04/2025","15","3073.2233","6793.5631","25.9694","1459.3995","23813.4339","268.4817","372.2058","3661.7874","760.9963","3357.2188","1752.278"
"SEN","22/04/2025","16","3497.7218","6388.7584","25.5993","1600.6133","24029.2814","390.6372","371.8678","3932.2096","760.6104","3413.5214","1809.4524"
"SEN","22/04/2025","17","3373.1685","6118.9737","26.5595","1730.3679","24494.3322","387.2047","372.4218","4137.1252","760.7015","3545.5269","1981.2318"
"SEN","22/04/2025","18","3375.9123","4597.5771","26.097","1834.8853","24781.8079","332.2621","371.9559","4770.5031","760.9474","3755.2548","2332.1107"
"SEN","22/04/2025","19","3319.1104","2019.156","20.312","1763.8865","26028.5772","351.0273","372.8933","5518.5221","761.1622","3895.939","2560.6616"
"SEN","22/04/2025","20","3144.7521","181.5411","15.1573","1676.7193","27225.0363","296.2817","373.8865","6966.9322","761.5639","4122.2227","2694.689"
"SEN","22/04/2025","21","2982.172","9.3077","15.9385","1677.8116","27226.0489","291.0181","374.7038","7094.3539","761.7666","4262.7685","2702.2881"
"SEN","22/04/2025","22","2746.0757","0.2345","19.5643","1677.3315","27466.3749","339.6622","375.9994","6073.0951","761.7739","4228.6935","2761.8553"
"SEN","22/04/2025","23","2592.6199","0.0002","22.9338","1678.7663","27568.1553","350.1344","376.9827","5061.1861","761.8857","4247.817","2729.4601"
"SEN","22/04/2025","24","2452.2583","0.0003","22.3164","1594.9784","27715.6851","337.6146","377.7542","3559.0449","761.8509","4205.2187","2660.3744"
"SEN","23/04/2025","1","2338.9701","0.0003","21.4908","1122.5895","27636.2143","254.7542","379.5977","3096.7202","762.0674","4255.917","2395.9308"
"SEN","23/04/2025","2","2428.147","0.0003","20.2759","1108.5221","27030.6249","200.2598","380.0551","2473.7716","762.2058","4226.314","1973.7582"
"SEN","23/04/2025","3","2499.263","0.0003","19.9526","1111.2339","26144.7924","200.242","379.7611","2272.7695","762.2384","4050.6521","1804.2366"
"SEN","23/04/2025","4","2383.0702","0.0001","18.4336","1117.1695","25972.966","204.3522","379.7898","2029.2231","762.4938","4030.0144","1711.2713"
"SEN","23/04/2025","5","2360.2218","0","24.5035","1117.617","25719.6194","203.7721","380.1268","1855.2881","762.569","4061.6927","1682.7374"
"SEN","23/04/2025","6","2350.1623","1.4654","22.8801","1119.4373","25899.444","203.7166","380.536","1598.1404","762.5479","4065.2566","1686.296"
"SEN","23/04/2025","7","2230.019","229.2985","23.3608","1124.7013","26137.8209","208.5903","380.2114","1226.0667","762.6468","4127.9978","1688.3899"
"SEN","23/04/2025","8","2251.3777","2809.9918","24.8699","1122.6457","24939.715","201.4983","379.9825","1221.8223","762.7449","3958.6022","1678.7148"
"SEN","23/04/2025","9","2577.6556","5728.6338","23.31","1195.2388","23608.7114","203.6491","377.2685","1374.4079","762.7392","3575.8623","1603.4255"
"SEN","23/04/2025","10","2784.7216","6529.6453","16.015","1613.4069","23036.4045","199.6285","371.8637","1682.5906","762.645","3558.9924","1557.442"
"SEN","23/04/2025","11","2732.7057","6843.3054","19.3634","1662.8204","22747.7095","305.4744","371.969","2198.3784","761.9256","3564.9859","1554.191"
"SEN","23/04/2025","12","2695.7152","6823.8599","8.6273","1641.1511","22941.6261","298.1751","368.6952","2742.0043","761.6591","3535.0454","1559.4399"
"SEN","23/04/2025","13","2761.5154","6757.9894","6.1897","1655.2978","23429.1889","203.9357","368.9414","2737.7958","761.3563","3640.2068","1680.043"
"SEN","23/04/2025","14","3047.7572","6793.3556","7.6882","1657.7261","23919.2918","199.4135","367.7614","2530.4293","760.786","3655.2111","1784.4931"
"SEN","23/04/2025","15","3129.3539","6770.9519","5.9717","1657.3726","24134.3548","206.8904","362.8747","2750.0534","760.3807","3698.1646","1841.4311"
"SEN","23/04/2025","16","3039.4008","6574.6517","6.1676","1748.5426","24579.5809","208.8813","361.3388","3485.1712","759.9524","3752.3883","1853.5175"
"SEN","23/04/2025","17","3132.414","5982.6031","12.0329","1765.2851","24991.9194","194.0822","361.6732","3555.9273","759.352","3940.1416","2281.1465"
"SEN","23/04/2025","18","2971.0016","4831.4764","8.5195","1821.0062","25706.6006","211.4166","362.564","3846.9032","759.0524","4058.6204","2377.2765"
"SEN","23/04/2025","19","2712.6748","2036.3311","17.5586","1850.4901","26911.5879","239.4015","364.6625","4966.9042","758.9267","4285.7883","2449.6432"
"SEN","23/04/2025","20","2387.4991","181.6631","20.1918","1818.8827","28274.6509","389.9749","369.0704","6766.1982","759.2273","4466.0265","2551.1526"
"SEN","23/04/2025","21","2557.893","9.4247","18.8441","1767.1792","27930.879","356.4537","370.9235","6751.2888","759.5759","4569.284","2575.2949"
"SEN","23/04/2025","22","2742.562","0.2755","19.8158","1763.5992","27711.807","357.3654","371.4209","5969.0266","759.8626","4457.7047","2608.2023"
"SEN","23/04/2025","23","2694.7706","0.0002","18.6766","1762.3259","27867.8799","359.1389","369.2602","5104.9433","759.6622","4370.2528","2619.9216"
"SEN","23/04/2025","24","2656.6197","0.0002","16.2596","1766.8632","27652.9037","349.5186","363.3405","3823.2648","760.2771","4315.1677","2533.535"
"SEN","24/04/2025","1","2433.5204","0.0003","21.7624","1806.4869","27458.7039","349.9255","355.234","2778.7737","761.4372","4168.7306","2298.422"
"SEN","24/04/2025","2","2273.9482","0.0003","20.8697","1786.8825","26842.7047","346.0215","354.417","2286.0462","762.5079","4076.856","2103.9829"
"SEN","24/04/2025","3","2274.3841","0.0003","24.0618","1601.9751","26618.2857","351.1531","355.2034","1960.4566","762.9908","3937.9475","1653.767"
"SEN","24/04/2025","4","2344.6393","0.0003","21.9843","1595.4117","26448.9869","351.5707","355.2919","1309.674","763.6083","3887.7116","1606.8961"
"SEN","24/04/2025","5","2298.8665","0.0003","23.2951","1595.1328","26086.1532","354.0329","355.7889","1180.4475","763.9233","3884.9178","1607.8679"
"SEN","24/04/2025","6","2252.9711","1.2112","22.6242","1590.2723","26179.5684","360.8153","356.2067","1297.4494","764.0292","3880.3669","1615.1794"
"SEN","24/04/2025","7","2256.8489","277.7025","23.6921","1587.118","25703.384","346.9885","357.3763","1532.8735","764.3032","3686.5313","1619.5668"
"SEN","24/04/2025","8","2228.3624","2824.1881","23.039","1587.9553","24504.1701","352.5366","357.6106","1591.7297","764.7586","3421.4871","1621.4762"
"SEN","24/04/2025","9","2306.0867","5513.1911","25.0627","1586.6874","23150.8699","345.5482","354.2776","1773.5337","764.7297","3568.0069","1608.0261"
"SEN","24/04/2025","10","2424.9706","6269.4116","28.4566","1584.4791","22813.7836","351.4585","324.4603","2250.7995","764.6599","3610.725","1606.9742"
"SEN","24/04/2025","11","2451.4614","6497.1143","23.7405","1612.4486","22771.7075","359.8583","311.2273","2704.24","764.3493","3657.0201","1615.8388"
"SEN","24/04/2025","12","2493.4852","6586.6418","22.089","1696.9669","22850.1476","346.7389","312.7691","2813.4601","764.3301","3803.3754","1599.4334"
"SEN","24/04/2025","13","2547.3883","6589.3981","23.7878","1710.8268","23264.2459","354.556","312.9732","2986.0575","763.867","3836.445","1680.0013"
"SEN","24/04/2025","14","2665.2422","6485.3206","25.9286","1716.4707","23811.3334","349.9753","311.6362","3175.0379","763.2985","3809.7723","1694.4496"
"SEN","24/04/2025","15","2785.8151","6616.3061","21.2897","1626.5947","24052.0901","344.6205","311.4543","3418.8253","763.1994","3810.2578","1737.8891"
"SEN","24/04/2025","16","2802.2795","6465.4683","19.1173","1569.5265","24814.8378","354.2396","312.6327","3557.3163","762.6449","3977.2029","1837.755"
"SEN","24/04/2025","17","2668.7621","5849.8814","18.4597","1662.7095","25550.9049","367.0466","313.1508","3609.3781","762.0522","4204.6801","1974.3804"
"SEN","24/04/2025","18","2574.1593","4387.2355","19.1646","1694.0023","25981.3103","367.6131","318.3509","4177.1113","761.7825","4384.3685","2435.4675"
"SEN","24/04/2025","19","2521.4676","1893.7242","18.9353","1675.7523","26521.2581","377.6036","348.9618","5312.7042","761.497","4480.0059","2437.0835"
"SEN","24/04/2025","20","2291.0678","201.1563","22.9154","1657.7627","27963.2159","396.1793","350.2613","6725.9843","761.4296","4539.4246","2743.2847"
"SEN","24/04/2025","21","2071.7248","9.4778","22.937","1692.2079","28190.754","374.7308","370.6575","6580.172","762.0253","4630.7059","2784.6115"
"SEN","24/04/2025","22","2027.3201","0.0092","22.7787","1691.9264","27881.2153","372.9056","370.6511","6251.0433","762.6858","4632.3427","2704.8554"
"SEN","24/04/2025","23","2152.7184","0.0038","19.4974","1668.5422","28006.0436","371.1269","372.662","5154.3797","762.8692","4566.3032","2737.8125"
"SEN","24/04/2025","24","1993.4494","0.0041","22.752","1682.6792","27765.8783","378.538","372.0606","4374.5277","763.5657","4440.4755","2681.8239"
"SEN","25/04/2025","1","1666.2327","0.0037","22.4403","1663.9952","27620.052","387.4539","373.4246","3081.9532","764.2621","4513.7524","2558.5036"
"SEN","25/04/2025","2","1402.9147","0.0025","21.3151","1497.0789","27235.2497","389.0561","373.6711","2543.9186","765.052","4603.8092","2399.0361"
"SEN","25/04/2025","3","1307.2697","0.003","26.227","1483.1848","26924.4353","388.6399","375.337","1783.3444","765.7883","4542.5291","2187.2286"
"SEN","25/04/2025","4","1173.9561","0.0034","26.2452","1374.6021","26854.943","388.7509","375.9616","1763.2752","766.3029","4530.0209","1839.4738"
"SEN","25/04/2025","5","1158.8305","0.0035","23.1353","1377.3695","26667.3805","385.8254","375.5898","1418.4371","766.6368","4513.074","1778.4439"
"SEN","25/04/2025","6","1192.6582","1.3497","21.2184","1368.8952","26611.1693","387.9186","376.5196","1411.2655","766.8851","4486.5072","1761.9306"
