"SEN","05/08/2025","13","2578.253","6852.1882","2.69","1714.2425","28129.6811","598.6963","332.2659","2284.2987","1278.4431","3038.0976","2227.3402"
"SEN","05/08/2025","14","2521.7865","6736.039","2.7099","1750.2839","28813.8602","597.5966","331.0487","2784.4076","1274.8007","3118.5123","2127.5712"
"SEN","05/08/2025","15","2544.3886","6549.9929","2.7078","1819.2516","29239.4068","562.1255","330.26","3294.6764","1271.1621","3205.7068","2221.3502"
"SEN","05/08/2025","16","2239.7248","6236.6635","2.7061","1902.9914","30002.4162","635.0451","329.4611","3871.6714","1266.9189","3454.4228","2252.168"
"SEN","05/08/2025","17","2069.0367","5459.2319","2.7094","2226.8184","30097.2361","641.2957","329.9696","4135.2024","1263.3811","4183.189","2267.4749"
"SEN","05/08/2025","18","2476.5759","4353.6815","1.2337","2234.2682","29839.3226","647.5348","328.7842","4414.5751","1260.0008","4359.5626","2408.0877"
"SEN","05/08/2025","19","3101.1443","2371.9348","2.6146","2215.9418","29750.4747","661.9332","328.2384","5107.8379","1257.6278","4517.5557","2494.0684"
"SEN","05/08/2025","20","3285.1161","380.7865","2.7217","2209.6403","30884.3275","665.7943","329.4007","5357.138","1257.8448","4755.6332","2981.4973"
"SEN","05/08/2025","21","3532.7214","27.361","2.7214","2206.2155","31053.1261","653.3555","331.8311","5141.8883","1261.651","4970.1896","3199.6714"
"SEN","05/08/2025","22","3351.9931","19.3999","2.7194","2043.478","31371.8247","672.6866","332.0697","5410.2723","1265.48","4543.7255","3105.9672"
"SEN","05/08/2025","23","2608.2303","9.9776","2.6919","1900.6023","31161.7987","661.2929","333.0454","5883.6227","1269.046","4548.2201","2973.5751"
"SEN","05/08/2025","24","2602.2867","9.9107","2.5188","1761.8678","30424.2986","658.5638","332.5969","5262.4991","1271.2127","4556.0854","2876.4054"
"SEN","06/08/2025","1","2608","0.6555","2.5195","1656.8802","29694.1824","684.4169","329.9804","4979.3682","1273.728","4405.0019","2295.2038"
"SEN","06/08/2025","2","2610.7923","0.0025","2.5199","1636.235","29830.0838","598.9267","329.9086","3877.741","1276.1136","3835.1042","2187.4906"
"SEN","06/08/2025","3","2442.2081","0.0025","2.5201","1636.76","29630.1838","564.8614","335.4471","3086.1483","1277.9469","3643.5435","1967.8556"
"SEN","06/08/2025","4","2553.3666","0.003","2.5201","1641.6046","29285.9645","524.042","336.8155","2360.6879","1278.4718","3473.93","1908.5679"
"SEN","06/08/2025","5","2802.5782","0.003","2.52","1640.6587","28364.6501","524.5985","336.8391","2592.1874","1277.7702","3393.9445","1885.7026"
"SEN","06/08/2025","6","2969.5303","0.5108","2.5198","1648.0628","28405.4875","522.5261","336.9401","2228.4113","1278.3367","3374.9557","1810.684"
"SEN","06/08/2025","7","2983.3449","178.2773","2.5195","1757.6324","27667.3773","479.1486","337.3216","2307.7172","1278.8659","3346.606","1747.3965"
"SEN","06/08/2025","8","2499.8479","2500.7489","2.5192","1774.9063","26883.3862","478.2682","337.4386","2326.0549","1279.2611","3284.4737","1758.0861"
"SEN","06/08/2025","9","2421.2997","5239.2651","2.519","1642.4427","26537.5997","485.5323","337.5513","2095.4023","1279.9894","3188.0805","1770.9009"
"SEN","06/08/2025","10","2660.254","6318.9474","2.5188","1623.6618","26413.8322","502.9492","334.9281","1985.9208","1281.8138","3241.0859","1829.6887"
"SEN","06/08/2025","11","2585.9192","6605.9626","2.5186","1676.1342","26815.5403","521.6228","335.0126","2240.6926","1282.8149","3305.3491","1933.7204"
"SEN","06/08/2025","12","2393.0387","6794.8263","2.5421","1601.2589","27282.9276","580.4421","337.2624","2539.642","1282.9689","3343.4773","2118.7014"
"SEN","06/08/2025","13","2601.0137","6796.1492","2.7168","1619.1683","27465.3185","722.707","336.0259","3088.5672","1281.8002","3364.6166","2196.1591"
"SEN","06/08/2025","14","2596.7616","6660.4431","2.7169","1688.2719","28376.0866","756.5402","335.2494","3306.386","1279.1692","3401.67","2187.9432"
"SEN","06/08/2025","15","2636.5802","6290.2534","2.717","1942.0523","29114.0481","752.8686","333.4349","3358.0971","1276.6282","3563.5481","2235.3889"
"SEN","06/08/2025","16","2781.7526","6131.7141","2.7161","2254.882","29485.8413","746.2526","328.4882","3540.0852","1275.9614","3864.592","2225.5495"
"SEN","06/08/2025","17","3103.5504","5618.5349","2.7158","2271.0156","28913.3436","745.8089","334.7018","4441.7114","1276.3494","4024.1515","2269.9512"
"SEN","06/08/2025","18","2953.2092","4667.3278","2.7161","2254.0968","28852.3465","747.7203","333.2177","5138.8881","1277.9625","4421.4153","2316.2718"
"SEN","06/08/2025","19","3113.6619","2645.337","2.7164","2218.1705","29082.7796","751.6611","334.4458","5487.2741","1280.5927","4731.9142","2533.248"
"SEN","06/08/2025","20","3210.0438","392.5529","2.7167","2271.024","30219.0771","758.7954","334.3808","5780.2236","1283.6305","5150.8863","3201.4744"
"SEN","06/08/2025","21","3169.2974","34.9784","2.7154","2294.5292","30685.94","765.0374","335.9039","5664.2463","1285.248","5230.7398","3194.211"
"SEN","06/08/2025","22","3004.5667","21.2652","2.7142","2261.3386","30867.7428","788.6686","337.2953","5571.1592","1286.0101","4996.125","3175.0483"
"SEN","06/08/2025","23","2864.9349","10.1336","2.6961","2120.6851","30633.3182","828.4068","337.6827","5485.6052","1287.2309","4893.24","3155.9124"
"SEN","06/08/2025","24","2818.1279","8.0677","2.5192","2118.7091","30051.8072","846.4","338.5293","4475.6182","1287.8706","4908.7773","3014.1731"
"SEN","07/08/2025","1","2787.4679","0.7252","2.5195","2065.1124","29907.6198","847.9456","340.0448","3313.8093","1286.9901","4768.8305","2229.3747"
"SEN","07/08/2025","2","2677.0633","0.0023","2.5199","1797.7831","29066.0246","824.4195","340.4281","3359.192","1286.5038","4511.6894","1999.5595"
