"Centro Nacional de Control de Energia"
"Estadistica de la Energia Generada Liquidada Agregada (MWh) Intermitente y Firme por Tipo de Tecnologia"
"Sistema Electrico Nacional"
"Dias de Operacion del Mes de: febrero 2025"
"Proceso de Liquidacion: Re-Liquidacion Intermedia (L2) "
"Archivo descargado desde el Sistema de Informacion del Mercado (Area Publica) creado el 20/jun/2025 05:10:01 hrs."
"Nota: Los acentos de este reporte se omiten intencionalmente por sistema."
"Sistema"," Dia"," Hora"," Eolica"," Fotovoltaica","  Biomasa"," Carboelectrica"," Ciclo Combinado"," Combustion Interna"," Geotermoelectrica"," Hidroelectrica"," Nucleoelectrica"," Termica Convencional"," Turbo Gas"
"SEN","10/02/2025","24","3572.7255","5.0258","29.48","1151.5553","23645.4223","264.3327","436.8461","2023.939","1539.0527","2881.5641","2257.4352"
"SEN","11/02/2025","1","3482.3992","0.3316","28.5266","1109.723","23694.5489","242.8859","438.6934","1476.9372","1539.4804","2553.671","1498.2444"
"SEN","11/02/2025","2","3151.9242","0.0035","27.7359","1120.9624","23316.4867","240.8801","439.0061","1310.759","1539.3981","2467.9527","1230.4424"
"SEN","11/02/2025","3","2923.4249","0.0033","25.4411","1124.5128","23010.4236","239.3741","439.0113","1075.2261","1540.8217","2429.2704","1300.0023"
"SEN","11/02/2025","4","2746.4202","0.0041","11.2739","1121.0504","22791.6578","233.8927","438.1706","889.6095","1540.0508","2434.6969","1419.573"
"SEN","11/02/2025","5","2672.451","0.0044","5.185","1123.7735","22802.0435","234.0183","438.1428","937.5198","1538.7142","2450.465","1432.9033"
"SEN","11/02/2025","6","2721.7125","0.0046","23.283","1115.6685","22909.6144","254.2312","440.0449","1115.7143","1537.0555","2438.3032","1485.6405"
"SEN","11/02/2025","7","2631.5978","13.5162","26.2112","1112.5485","23637.0297","270.3127","441.5278","1495.8078","1537.0563","2569.3042","1658.3793"
"SEN","11/02/2025","8","2349.2248","365.2604","27.1611","1113.1721","23714.1905","247.0689","442.4071","2382.9804","1537.0666","2618.0255","1691.3611"
"SEN","11/02/2025","9","2213.5192","2523.0604","22.7092","1108.8011","23394.8748","382.8091","441.9592","2119.9055","1518.8653","2593.5483","1621.5025"
"SEN","11/02/2025","10","2220.0804","4876.2709","18.6193","1110.3263","22507.5867","419.3323","437.6208","1442.6902","1529.1146","2594.0616","1567.0365"
"SEN","11/02/2025","11","2180.988","5508.4137","24.049","1111.6829","21865.9575","433.4474","432.4096","1271.4998","1535.8576","2867.2633","1534.5569"
