"SEN","11/09/2025","24","2264.1561","6.1967","1.9287","1017.2028","26290.3359","592.7098","330.4204","6441.1465","1405.9729","4852.7323","2055.3115"
"SEN","12/09/2025","1","2186.0859","0.4075","1.9197","877.6477","25964.7013","555.8769","331.3894","6261.1785","1406.4668","4259.9075","1547.9983"
"SEN","12/09/2025","2","1996.0539","0.0068","1.9161","709.712","25889.3592","505.4186","331.2765","5866.6584","1407.2644","3776.6585","1331.5983"
"SEN","12/09/2025","3","2006.7853","0.0063","1.9164","707.4963","25067.6131","463.1896","332.2198","5590.3468","1407.5655","3729.8236","1235.8394"
"SEN","12/09/2025","4","1951.0852","0.0068","1.9165","732.1984","24489.5409","440.0553","344.2484","5478.2424","1408.3059","3726.6326","1193.4305"
"SEN","12/09/2025","5","1868.7006","0.0072","1.9163","710.5708","24191.4655","440.0162","345.0442","5476.3729","1409.2737","3728.0295","1181.9679"
"SEN","12/09/2025","6","1935.8606","0.1534","1.9158","712.9769","24202.021","445.081","345.5682","5433.9874","1409.3618","3861.7247","1187.6732"
"SEN","12/09/2025","7","1930.2963","86.6947","1.9155","786.1097","24130.4897","431.7088","345.9992","5522.3151","1410.585","4212.2198","1185.2939"
"SEN","12/09/2025","8","1906.2658","1767.0944","1.9185","723.7976","23883.7103","439.3884","346.1455","5084.4508","1410.3746","4090.8096","1230.6555"
"SEN","12/09/2025","9","2136.8215","4276.795","1.9346","685.9582","23070.8284","465.272","345.7429","4872.5168","1410.6773","3915.9549","1242.9804"
"SEN","12/09/2025","10","2383.4609","5029.0854","1.9255","685.1821","23120.9996","438.6095","344.985","4931.0245","1410.1412","3800.5518","1257.0997"
"SEN","12/09/2025","11","2514.5938","5782.5386","0.871","686.7282","23334.2707","418.8164","344.0346","4569.1719","1409.8552","3792.0351","1272.2046"
"SEN","12/09/2025","12","2497.8288","5887.3244","0.643","699.6621","24163.7087","294.4788","343.2997","4438.4865","1405.8494","3802.4773","1432.8967"
"SEN","12/09/2025","13","2623.4243","5969.8318","0.8198","694.8546","24325.8101","280.4868","342.2779","4992.4921","1403.8116","3726.4169","1492.4813"
"SEN","12/09/2025","14","2664.7359","5897.1656","1.1101","691.777","24939.4286","279.2599","338.1774","5223.7294","1402.5578","3739.8976","1654.2878"
"SEN","12/09/2025","15","2756.2438","5728.8807","2.1306","693.2247","25564.772","278.2126","336.6433","5223.3703","1401.0822","3741.4384","1785.4262"
"SEN","12/09/2025","16","2612.5489","5158.2038","2.0559","698.976","26532.1207","281.5081","336.2676","5482.7693","1400.536","3753.4395","1925.2706"
"SEN","12/09/2025","17","2760.8084","4720.7547","2.0142","704.8593","27566.7748","277.8369","315.3786","5158.273","1402.286","3812.7579","2030.0667"
"SEN","12/09/2025","18","2764.6525","3409.4152","2.0419","698.756","28434.147","369.4517","283.0493","5229.7062","1403.9187","3977.7657","2113.0026"
"SEN","12/09/2025","19","2736.2568","910.6481","2.1285","756.5212","29262.3886","529.3149","283.348","5768.2189","1405.7685","4316.2768","2293.6693"
"SEN","12/09/2025","20","2506.0037","46.5083","2.1319","807.3895","29140.928","520.9363","285.2786","6572.7605","1407.3064","4808.5242","2304.5938"
"SEN","12/09/2025","21","2542.6455","15.8852","2.1313","816.3555","29066.9528","521.225","284.9983","6124.5635","1408.8667","4903.5144","2309.6021"
"SEN","12/09/2025","22","2811.6095","18.5478","2.0891","780.5499","28630.0322","520.0584","307.5035","5816.7844","1409.3172","4726.2567","2313.6618"
"SEN","12/09/2025","23","2694.5137","11.0901","1.8984","701.5752","27817.4181","507.8905","335.779","5841.0922","1409.2228","4817.1282","2238.589"
"SEN","12/09/2025","24","2816.0512","10.002","1.9003","700.3028","26785.5651","437.9384","335.2991","5502.7161","1409.0811","4748.6013","1895.7942"
"SEN","13/09/2025","1","2686.8402","0.8325","1.9008","647.7928","25880.2843","418.2923","336.7401","5564.2809","1409.3138","4198.187","1450.8358"
"SEN","13/09/2025","2","2435.314","0.0079","1.9008","609.4984","25192.146","321.2983","337.8268","5722.9201","1408.9375","3804.8926","1353.6827"
"SEN","13/09/2025","3","2352.6263","0.0079","1.9121","609.7163","24459.8573","279.0038","337.6297","5817.0695","1409.0904","3435.4093","1299.1256"
"SEN","13/09/2025","4","2010.1202","0.0086","1.9231","612.1514","24389.9869","288.209","337.2056","5825.0494","1408.9593","3110.9952","1265.9961"
"SEN","13/09/2025","5","1830.8652","0.0088","1.9229","611.6638","24034.9533","282.6552","337.5437","5835.3196","1409.832","3017.6526","1248.6694"
"SEN","13/09/2025","6","1700.7019","0.2292","1.9226","610.1827","23975.4233","289.7236","337.8145","5782.8643","1409.878","2857.6232","1238.3291"
"SEN","13/09/2025","7","1523.0909","117.783","1.9222","610.4522","23477.6039","283.4237","338.1365","5714.9023","1409.6012","3057.5745","1209.2578"
"SEN","13/09/2025","8","1252.1747","1727.0654","1.921","604.5734","23188.6094","270.2007","338.7536","5186.3112","1409.3139","3078.6846","1213.416"
"SEN","13/09/2025","9","1329.6027","4424.9288","1.7081","599.1299","22432.491","264.9806","338.3751","4443.5999","1408.8107","2861.4019","1222.1251"
"SEN","13/09/2025","10","1819.7267","5968.7875","1.85","595.1922","21920.9328","252.9227","337.6743","4194.8895","1407.3675","2837.9205","1232.0543"
"SEN","13/09/2025","11","1914.8369","6357.7307","1.9182","600.4888","22429.827","266.2952","336.1317","3972.8482","1405.3083","2916.5915","1302.8335"
"SEN","13/09/2025","12","1859.8477","6141.6223","1.9662","684.7664","22837.9059","269.0597","335.0593","4082.7591","1403.8348","3088.8342","1501.7244"
"SEN","13/09/2025","13","1821.2198","6275.4566","1.9621","679.2433","23289.9914","264.7763","333.4835","4078.6519","1402.5862","3350.0631","1544.186"
"SEN","13/09/2025","14","1912.2014","6002.6901","2.1011","646.4312","23858.341","267.348","325.9823","4078.0831","1402.0995","3413.2825","1557.608"
"SEN","13/09/2025","15","1997.1514","5836.7422","2.1012","546.0892","24157.663","268.9911","325.5702","4291.642","1401.3906","3425.0791","1598.0046"
"SEN","13/09/2025","16","2501.0336","5414.761","2.0901","533.1178","24514.0415","267.5614","325.2741","4391.5666","1401.3168","3355.5225","1662.3248"
"SEN","13/09/2025","17","2872.1703","4230.5535","2.0821","534.31","25191.1448","278.243","329.5981","4816.2627","1401.5976","3541.2663","1668.964"
"SEN","13/09/2025","18","2849.263","2629.8837","2.0821","534.5951","26292.9675","364.9945","331.7043","5497.1136","1402.5257","3629.1817","1716.8673"
"SEN","13/09/2025","19","3026.022","856.1866","2.082","591.7665","27778.7487","368.9531","331.8361","5526.1673","1403.4794","3985.9775","1959.9277"
"SEN","13/09/2025","20","2755.4067","53.2724","2.0815","797.7444","28373.8379","371.7284","332.374","6014.6347","1404.3146","4408.3697","2301.4812"
"SEN","13/09/2025","21","2738.7459","16.4292","2.0814","759.2127","28201.8446","364.2589","332.6807","6134.172","1404.8452","4308.0439","2299.4983"
"SEN","13/09/2025","22","2528.6893","12.1906","1.7864","711.2537","27691.8392","367.8314","332.749","6161.4588","1405.33","4183.6755","2301.6239"
"SEN","13/09/2025","23","2625.5456","7.101","1.5586","666.4152","25940.701","365.0402","332.7541","6163.215","1406.0501","4126.1851","2263.6785"
