"SEN","21/01/2025","18","3079.834","2544.1715","1.7461","2079.2346","25449.2978","274.4873","445.082","2373.6397","1568.1462","1786.4089","1407.4363"
"SEN","21/01/2025","19","2647.2527","206.3509","1.8209","2100.7327","26541.3896","274.4262","447.2223","4072.2774","1569.1647","2002.6516","1781.3187"
"SEN","21/01/2025","20","2209.8233","27.8068","1.5184","2090.9914","27276.5512","286.9903","447.6718","4979.2104","1569.4029","2154.1709","1967.39"
"SEN","21/01/2025","21","1974.4687","20.2259","1.6359","2078.8044","27326.4609","295.2914","448.6112","4916.1465","1569.9033","2148.1899","1980.383"
"SEN","21/01/2025","22","1778.7093","9.0167","1.4836","2064.6998","27037.7572","247.7561","449.1835","4201.2974","1570.3899","2146.3877","1994.6958"
"SEN","21/01/2025","23","1563.8946","8.9637","1.4701","2068.7979","26435.7861","228.652","450.2263","3087.9135","1570.7158","2136.5053","1991.3815"
"SEN","21/01/2025","24","1479.614","5.0504","1.1328","2073.027","26013.8599","227.6096","448.747","2124.6297","1570.762","1778.0701","1806.717"
"SEN","22/01/2025","1","1349.6877","0.3447","0.5008","2071.6609","25641.8585","229.938","450.2331","1548.0933","1571.4323","1359.2872","1785.4481"
"SEN","22/01/2025","2","1339.883","0.0059","0.429","2064.1302","24849.714","222.8132","450.3861","1083.1092","1571.6451","1400.2741","1784.9283"
"SEN","22/01/2025","3","1289.7943","0.0055","0.4467","2080.4327","24446.2304","228.7746","450.4038","793.805","1571.9277","1487.2717","1758.1974"
"SEN","22/01/2025","4","1228.6426","0.0055","0.4588","2085.2501","23978.5207","230.5786","449.6982","768.8897","1572.3604","1516.0863","1756.2306"
"SEN","22/01/2025","5","1179.9771","0.0057","0.3748","2094.7419","24003.6936","229.3865","449.3004","821.4211","1572.6634","1511.4763","1742.2277"
"SEN","22/01/2025","6","1167.0627","0.0051","0.3749","2076.2444","24646.4043","229.1494","449.6274","882.8826","1572.6305","1607.9782","1779.7523"
